,Mismatch,avg_Etotal,avg_hform,avg_evac,avg_gap,avg_cbm,avg_gap_dir,avg_gap_dir_nosoc,avg_gap_nosoc,avg_workfunction,avg_vbm_hse,avg_cbm_hse,avg_gap_dir_hse,avg_c_11,avg_c_12,avg_E_B,avg_emass_vb_dir1,avg_emass_vb_dir2,avg_emass_cb_dir1,avg_emass_cb_dir2,avg_alphax,avg_alphaz,avg_cell_area,avg_cbm_hybridization,avg_cbm_score,avg_vbm_hybridization,avg_vbm_score,avg_cbm_s,avg_cbm_d,avg_cbm_sp,avg_cbm_sd,avg_cbm_pd,avg_vbm_s,avg_vbm_d,avg_vbm_sp,avg_vbm_sd,avg_vbm_pd,avg_lattice_param,avg_PymatgenData minimum X,avg_PymatgenData maximum X,avg_PymatgenData mean X,avg_PymatgenData maximum atomic_mass,avg_PymatgenData range atomic_mass,avg_PymatgenData mean atomic_mass,avg_PymatgenData std_dev atomic_mass,avg_PymatgenData minimum atomic_radius,avg_PymatgenData range atomic_radius,avg_PymatgenData mean atomic_radius,avg_PymatgenData std_dev atomic_radius,avg_PymatgenData minimum thermal_conductivity,avg_PymatgenData maximum thermal_conductivity,avg_PymatgenData mean thermal_conductivity,avg_PymatgenData std_dev thermal_conductivity,avg_PymatgenData minimum melting_point,avg_PymatgenData maximum melting_point,avg_PymatgenData mean melting_point,avg_PymatgenData std_dev melting_point,avg_cbm_spd_card,avg_vbm_spd_card,avg_vbmsite_vdw_radius,avg_cbmsite_vdw_radius,avg_cbm_mend_no,avg_cbmsite_mass,avg_cbmsite_en,avg_cbmsite_nvalence,avg_cbmsite_mp,avg_cbmsite_atomic_vol,avg_cbmsite_atomic_radius,avg_vbmsite_mass,avg_vbmsite_en,avg_vbmsite_nvalence,avg_vbmsite_mp,avg_vbmsite_atomic_vol,avg_vbmsite_atomic_radius,avg_vbm_character_d,avg_vbm_character_p,avg_cbm_character_d,avg_cbm_character_s,max_cbm,min_vbm,max_vbm,anderson_gap,wf_diff,band_alignment_2,band_alignment_3
avg_PymatgenData mean atomic_mass,0.0639006232470523,0.5193336823596062,0.4568914366673476,-0.007883186952431124,-0.40424949688015294,-0.16686646091015053,-0.44438563142627424,-0.36019648443934255,-0.323050939158189,-0.13851272282618882,0.24952709043988414,-0.23774890794289263,-0.4217475400857505,-0.604786922343698,-0.4089935732750647,-0.196998868536109,-0.08855061014962742,0.06217830196138676,-0.11551960167209026,-0.01738976252983193,0.03857917478909754,0.36471838703565457,0.6874721343944752,0.22634651046355253,-0.20863125810761513,0.2609406825344781,-0.19758732163154621,-0.04683542179866828,-0.07582989988499024,0.1290980307508083,0.10494692249492378,0.07818943670394445,0.25139849702186956,-0.07368276584197543,0.2760007216358617,0.19290102494384526,0.024486063898783727,0.6903891903174704,0.18946056958656807,-0.3758159770894384,-0.2317374235378985,0.8099157703412202,0.3021554215009552,1.0,0.3021554215009556,0.6589667758438923,-0.1858700328126777,0.7538221271058736,-0.18587003281267775,0.40598387373217626,-0.135231832701609,-0.08779442576070859,-0.13893709026227097,0.3969919577962906,-0.32705797433048295,-0.16787419047462235,-0.4054853510884248,-0.05767067697453376,-0.04327830734336626,0.43675885022544314,0.3241710853518374,0.6738687086281182,0.6708080215409421,0.029887078281148734,-0.026021392742457627,-0.2822622300202522,0.383091813859054,0.45072492093822936,0.6345291001666982,-0.14029725137806612,0.29455454475639714,-0.058972895196493194,0.49482182143138215,0.5331406181095457,-0.07417130104543489,0.09805779225174714,-0.07317827715070765,-0.05590691478565506,-0.17713125200415034,0.3063675872032913,0.13017840996066907,-0.1870145003569153,-0.16815392426897868,0.09365128330622587,0.047611349491721244
avg_PymatgenData range atomic_mass,0.007958822683352015,0.015082608656765806,0.05835468245902152,-0.10088750982235212,-0.18812459764953574,-0.47525162771861307,-0.19661089068171114,-0.15842827951089786,-0.1492624570341229,0.39938579228499943,-0.08876047176099268,-0.4572798067108176,-0.18598522283936708,-0.09271705011908901,0.047684387194147346,-0.07847588796769928,-0.20080037467068412,-0.026046928732077954,-0.040933994789603405,-0.0025447890258477493,0.006292719439610986,-0.12729606703273258,-0.03685836820078143,-0.10174236722712604,0.0374100452614644,-0.08696877962095693,0.05183298507282217,-0.1698863295611934,0.05365285565770184,-0.020961738004441125,-0.036029025121771995,0.21000763261630145,-0.05182038436466537,0.08062247084140123,-0.04001430763317074,0.09269612976849703,0.1683325781653834,-0.03031619966746486,0.4480707077358098,0.2867342104662903,0.4671760752588336,0.7854682817440393,1.0,0.3021554215009552,0.9999999999999998,-0.30100354811397656,0.5079470554119426,-0.09787771233757397,0.5079470554119432,-0.14907461197711974,-0.3626672156821484,-0.34347255430828083,-0.3614889024392167,-0.20140062336354927,-0.09473488264587238,-0.17960623831978825,-0.0482136238889186,0.17497746132487788,0.006355380882633517,-0.13020769471755073,0.03138772251314706,0.6054658070074347,0.6217875116194741,0.33041164478240836,-0.05501752217032945,-0.04645907059562365,0.1417106752054887,0.12066731182229617,0.02121856721543614,0.1543341152786819,-0.2776275121138234,-0.05595279305727085,-0.16807083967897143,-0.20442613591138561,0.07631800293195647,-0.07508351596023467,0.10107605662394445,-0.17280098779877862,-0.2918607437586349,-0.1371204911474138,-0.14834528741260486,-0.21660691793020345,0.1316674768663483,0.06526495520019206,0.1282708235464541
avg_PymatgenData maximum atomic_mass,0.05030952019232299,0.3324932435054191,0.3087778556270713,-0.08203239795428571,-0.35940097886811506,-0.4363243520791607,-0.39614570016417827,-0.3155872947687288,-0.28134704888249523,0.20867753703334754,0.07453538784124515,-0.45996368989567576,-0.37525367520221586,-0.42865776103319764,-0.2094323066752133,-0.15801131007809952,-0.17726506424954602,-0.0010550112018644542,-0.06402735132092234,0.002046816520769362,0.030108189444483482,0.13873524347251973,0.4134534286628691,0.06578491470550483,-0.0966542504926856,0.1038290945179438,-0.11127989363179856,-0.14329228399106575,-0.021021263337337927,0.06673472172641472,0.023343752864750177,0.19394553603358466,0.10280179497758656,0.00561463004085089,0.12405650625041484,0.15154903787778753,0.1578030696155886,0.417752938782039,0.4224295012175589,-0.04115564878363664,0.18127998687539404,1.0,0.7854682817440393,0.8099157703412202,0.7854682817440388,0.21778798214995165,0.21309572320987075,0.3917234689517717,0.21309572320987077,0.15662953276956854,-0.3234823421198688,-0.28179271400038486,-0.3250317488395468,0.11164214090836132,-0.2563876920493323,-0.22349846481714114,-0.274195660904574,0.07711400760599124,-0.03754397925365643,0.1853259926567376,0.25097307091190935,0.8241950915274012,0.8317297043528609,0.2520312364957482,-0.05065638710203325,-0.20441223601317957,0.3301141927649654,0.35150391294720446,0.4028701454953688,0.026947870158047563,0.023337682122738977,-0.08220905964255615,0.19705621081055813,0.20088152293822387,-0.0019191029738420701,0.022337258751701956,0.024385399068454706,-0.147813894386969,-0.32515843317941967,0.062152997304431024,-0.027700319820696307,-0.2584999090738773,-0.0009482765797108817,0.10443580842759441,0.11303087490529169
avg_PymatgenData mean X,0.04601187040709586,-0.12765781538608156,-0.3420904735645311,-0.2547934070714153,0.1718381287353966,-0.47924445526137577,0.17068195198070746,0.16631516558215276,0.1634343384477165,0.5900180212733199,-0.3675323429101829,-0.3149020616197854,0.18758774149201707,0.2581012514832846,0.24465574637704823,0.1825992805415629,-0.17464828504134547,-0.03841661644924023,0.10433669924120761,0.006655020519961077,-0.10010782953541512,-0.4093479572995082,-0.4644218106184696,-0.3685799314266902,0.29638825836997046,-0.3815112032292183,0.25092770352065563,-0.14094932169076257,0.07438269904584915,-0.026028618922153787,-0.25312145924849333,0.11876980245201285,-0.1387574399595164,0.2651061744442665,-0.1769641637782685,0.0667443578643467,0.282573506423256,-0.47577840723780884,0.44626261047587357,0.8824557408493344,1.0,0.18127998687539404,0.4671760752588336,-0.2317374235378985,0.46717607525883387,-0.7224375278078484,0.5865573608025527,-0.6405804677416594,0.5865573608025528,-0.5566569518234917,-0.2059268051806972,-0.25081995966948484,-0.20101937505540582,-0.7445992065341941,0.18623684139551788,-0.101304376687642,0.34437147174337,0.1456543226075683,0.18342138966154645,-0.3039166602727916,-0.03263516590181299,0.1936327657931827,0.20708529965334163,0.34757108640697293,-0.160249620575406,0.20798991672315434,-0.12053877192497724,-0.1854332529655624,-0.18462552964990456,0.3286325653040801,-0.558499316026984,0.08199205706447597,-0.31513150203875306,-0.4170598255200576,0.31687645235418127,-0.31944781533878375,0.1291980263549039,-0.11609210130147239,-0.21912091677758813,-0.5973610039970527,-0.2618799586297939,-0.16474192939085602,0.38160635805657994,-0.018784534604599785,0.14243418929858248
avg_PymatgenData maximum X,-0.029955192444925782,-0.1522333591242191,-0.5864230652478738,-0.2393057188953466,0.3383277196357325,-0.3374927408264161,0.35194648308160953,0.32438105464310446,0.3081761887027568,0.5568393285973009,-0.4480013157005508,-0.17192151288989144,0.3565792714349696,0.2059158622180196,0.2257856300595289,0.37453442738484205,-0.25971346988806987,-0.1451755435892893,0.19304522641829944,0.13784360889244962,-0.005364834138261542,-0.29625598941252757,-0.3900101842810599,-0.2648212083092114,0.21774465334343113,-0.268008980390729,0.12549326723772253,-0.0027749858665494925,0.09038789808096347,0.002017194227871286,-0.24389063153590962,-0.02225774828988435,-0.03547250255492868,0.2021012232757336,-0.09456702371870933,0.03381744992642265,0.15216913344552435,-0.3997452035616599,0.06415354318897298,1.0,0.8824557408493344,-0.04115564878363664,0.2867342104662903,-0.3758159770894384,0.2867342104662902,-0.7443064472515596,0.6765766424571688,-0.5956020485042439,0.6765766424571684,-0.6582651771224163,-0.08717515741530263,-0.12013236921467658,-0.08130286266829663,-0.871727842668377,0.07568196637033014,-0.21459492045304746,0.26449308932009796,0.04432658410324025,0.13977701272454135,-0.329033320162899,0.036738241764311556,0.009047297906199922,0.017146848347950515,0.07825655665611016,-0.29284082400924777,0.09056699295125922,0.0008516945371370831,-0.07921959639529824,-0.23637427510282913,0.3390443530291043,-0.5584252978921739,-0.010074713607828805,-0.2839607218451539,-0.400048935573355,0.2640312326946826,-0.29526926687691196,0.11173150803029953,-0.0034352918098963796,-0.1329698561355071,-0.6495700578317946,-0.30040770500336844,-0.03224911350331811,0.35635562774315416,-0.045075916069258086,0.06721487111641686
avg_PymatgenData minimum X,0.07720238042587729,-0.11171957348518632,0.5615065682687678,-0.036186123836015535,-0.4725232472443718,-0.4416444274832328,-0.48899006209419194,-0.4608880373545427,-0.4515101391060297,0.15562224430292698,0.17521358578224108,-0.4618833027519074,-0.44783335216253195,0.24238677866610392,0.19968117095013407,-0.4451218958859729,-0.0100545665197848,0.27699193844539827,-0.27603604722613007,-0.37404486474112203,-0.08309839117181164,-0.2423578285565943,-0.3000710501534257,-0.012954227832603363,-0.12554825035563955,-0.02044670700075928,0.15453176443258537,-0.2127070620504324,-0.20365364201490413,0.00904082226986837,-0.2191780512138182,0.15617562419454747,0.036317853317967115,0.21376571157093133,0.0535015610969908,0.24097729245450872,0.27745807169307946,-0.30849346159073215,1.0,0.06415354318897298,0.44626261047587357,0.4224295012175589,0.4480707077358098,0.18946056958656807,0.4480707077358099,-0.273299752293328,-0.03785122296926264,-0.3352458614791879,-0.03785122296926263,-0.006005879556436347,-0.17939306646145173,-0.13827674172584484,-0.17941842295228536,-0.011842895129199525,0.21310080298642978,0.2330405299494244,0.2101872711943604,0.11119374679037727,0.1938447369063803,-0.022978052378729692,-0.31019741057575334,0.4296738254829216,0.4424024670061292,0.8032724044168812,0.2910525238067479,0.20792045547309665,-0.42910337311342517,-0.4061197195271954,0.03839135501948203,-0.039293036912472275,-0.31828272107643024,0.2567891462185918,-0.13964796329815246,-0.17197875259546183,0.21301943443307986,-0.20380589328563714,-0.11632122942171802,-0.2313578033387411,-0.3097044542161711,0.1565165574900787,0.05156996338212612,-0.3362656957482055,0.09072052294904644,0.12116430374327468,0.21711475863734486
avg_lattice_param,-0.021204483741577143,0.6092737519154818,0.18580963003270168,-0.22774029291470888,-0.05406191219237926,-0.0630483493131875,-0.10719785030930509,-0.02637813452384107,0.02368175410924317,-0.16509622047888997,-0.05156086093783165,-0.11715273606856526,-0.08380330143853801,-0.7949512696648101,-0.48694151084718207,0.1809016777892958,-0.04412993328720084,-0.10187959873766546,0.03636043321149149,0.1668381287389242,0.13875536245824718,0.45457741683425656,0.9971592803646412,0.3850009399484999,-0.30198208420425576,0.3323018678058388,-0.429828242839602,0.18671971285181993,-0.21236066601953468,0.16660658349223195,0.1796455725746053,-0.19877463162932116,0.19617072080285963,-0.29090085067214766,0.21428815409765323,-0.06666535313632231,-0.13684090579785257,1.0,-0.30849346159073215,-0.3997452035616599,-0.47577840723780884,0.417752938782039,-0.03031619966746486,0.6903891903174704,-0.03031619966746487,0.7438729655169329,-0.12800986235513348,0.8752350313332873,-0.1280098623551337,0.2822067549740584,0.16502642460708766,0.20740579199723905,0.16256531469674626,0.3448203317220553,-0.5850566545194434,-0.40602927134844463,-0.6454018751668469,-0.28467313714998543,-0.2473810492519809,0.37948886169627505,0.4259927569018898,0.3631265528037525,0.34960156950686044,-0.3447451979699931,-0.2040688371353245,-0.5608653249365982,0.6173964564209432,0.6603743998125808,0.45827838542969035,-0.0984709712125194,0.5178459089638469,-0.34060859188773496,0.49834031981341614,0.5777147314490622,-0.29148375670624405,0.2905121885233979,-0.23604276760629386,0.12526836663864505,-0.21897368937708214,0.14540694591564762,-0.14116160815451473,0.16082957108933293,-0.35985137962776154,0.11828920253814781,-0.19689820205409536
avg_vbm_pd,0.14688094056523782,-0.08950880305016075,0.15235340528459868,0.06366979708335446,-0.227576022221539,-0.25238093139933565,-0.26861839101978047,-0.28899297430401577,-0.240633311466344,0.20255467548389863,0.14829615278268898,-0.09491119928503379,-0.21567884807456902,0.07273834410468595,0.2566563975362449,-0.24650857711658025,0.15764873634552093,0.13211302910625924,0.008216040263433347,-0.03301283866175324,-0.07699891429493301,0.04358764062331345,-0.13704018412481977,-0.09661184568052848,0.07598478943678343,0.06660678156971463,-0.09954281101103828,0.0929794112304609,0.1973359920132827,-0.05862095497483811,-0.025020805964174334,0.31047485587731977,-0.43885440360153244,0.5838644531715403,-0.5030904603828734,0.18754688762268953,1.0,-0.13684090579785257,0.27745807169307946,0.15216913344552435,0.282573506423256,0.1578030696155886,0.1683325781653834,0.024486063898783727,0.16833257816538333,-0.12042128625302458,-0.015933825065138768,-0.19196936349440769,-0.015933825065138837,-0.07878571432920144,0.28096839402500406,0.2708533693600466,0.2818000206055377,-0.028322393638206707,0.2934390835684669,0.2329914488670613,0.29205643531120906,0.07150899082787099,0.42635329980183057,0.24923564360074976,0.11705451388120901,0.2553746092479696,0.24475379404592973,0.204680327961504,0.08331276615357962,0.26812391999823526,-0.1742488434665854,-0.10100871327680164,0.19928889679261505,-0.23002593269797075,-0.21160993516833965,0.32227211749256884,0.20038345696426832,0.16664662605783084,0.5380452134399132,-0.5030840104684863,0.29154949546668013,0.04268151626569902,-0.10122631927958531,-0.09703399900213867,0.15292023885128736,-0.33080831755937185,0.14989811052935753,-0.011079860728879922,0.22207192812201124
avg_vbm_sd,0.06864580353649098,-0.10608121230430669,0.23996961229567249,0.23240242833883407,-0.25356535364153987,0.041753930583046724,-0.24653298383916616,-0.26829355431090346,-0.2771092034975771,-0.07720356656621813,0.21195493764098927,0.019230351076800375,-0.18805773661064648,0.06452873236306614,0.06709339731371736,-0.08958374769144008,-0.2576451016996962,0.10287479376147392,0.00965147204160814,-0.026005348418793307,0.022140225299159367,0.11203293070265868,-0.06608489146357038,0.05448667830490335,-0.13446905782550705,0.2908760649304378,-0.07830568061254187,-0.14771201128404352,0.2466604450340347,-0.18243880576667149,-0.02404405249689202,0.33415419841222127,0.24222553111376516,0.29127148912969636,0.1587387778036988,1.0,0.18754688762268953,-0.06666535313632231,0.24097729245450872,0.03381744992642265,0.0667443578643467,0.15154903787778753,0.09269612976849703,0.19290102494384526,0.09269612976849699,0.03293188189058496,-0.15828490960330108,-0.01409140446786541,-0.15828490960330088,-0.03626278791137659,-0.02222935240895513,0.005441669782914406,-0.021913559123577606,-0.058615277375010884,0.19871768458308467,0.2353325697993502,0.20641124885050416,0.20633003717652237,0.4311699234837538,0.2831571171050984,0.010262612818375606,0.20498444104263608,0.20421395763944905,0.1397251020384658,0.10517603992241689,0.21852655255096592,-0.14291579004077182,-0.08953604774896391,0.3865055172286759,-0.16010435540364093,-0.08518929988907671,0.4004688779107801,0.16472855232838624,0.1650078629006782,0.37848886685082,-0.4078637682078307,0.2787493002070398,-0.10775281875271307,0.028185357799034527,0.1792666889570937,0.27804939699728687,-0.19814746463352292,-0.04972036396395901,0.037017038267566436,0.1455107080298942
avg_vbm_sp,-0.1867708392679706,0.2980783640471322,0.18173082091457052,0.07815850636557325,-0.06610289418600865,0.07627105571553602,-0.015520312017703715,0.007979278913805248,-0.05678558883506529,-0.0949879789759625,0.0807264934131097,-0.026595807189048814,-0.0704748826879088,-0.29371717184441104,-0.3825228890483724,-0.007934760815070394,-0.38059732098594173,-0.044404845476942664,-0.17860060942947417,-0.07955917849369415,-0.0002340768929039582,0.2217914805891408,0.2058812642333362,0.3410070281759666,-0.334811699743784,0.46405621214599074,-0.27142771510334807,0.005361643327864677,-0.3283643597561488,0.19223409498777683,-0.15287537822973546,-0.2375989786663235,0.9767196008236776,-0.4109068071030264,1.0,0.1587387778036988,-0.5030904603828734,0.21428815409765323,0.0535015610969908,-0.09456702371870933,-0.1769641637782685,0.12405650625041484,-0.04001430763317074,0.2760007216358617,-0.04001430763317089,0.21187518278160802,-0.11281770945584496,0.2796421555051844,-0.11281770945584502,0.07752668224254707,-0.10019506157792932,-0.02864377171355307,-0.10093548712363846,0.05091774749086671,-0.3856633393811893,-0.29772399760411367,-0.38684289043112796,-0.1887535714626019,-0.3075753332800792,0.021403847701203425,0.04969907042337707,0.17285409806577978,0.16800179877367927,0.023291397003908768,-0.0064717457674459645,-0.3666148938044029,0.09610156432981697,0.13843626840992226,0.12269157358871102,0.06669375672562876,0.12032135482734536,-0.2681666320049528,0.11250800909352669,0.11684514334562489,-0.3340602063969618,0.25465551794491254,-0.3551974528908966,-0.012022913040532464,-0.06269820140934843,0.24349591014776456,-0.048541194569916075,0.14875723158304086,-0.2133987697533362,0.15168986393104897,-0.16526044217963964
avg_vbm_d,0.14527720073395597,-0.3874593825554735,0.07194265535034935,0.2570183185080555,-0.3870001898130006,0.02361854844649959,-0.40712688567098576,-0.42513871689447036,-0.40312378274965344,-0.14973804921414977,0.46933033421045983,0.1737525572876031,-0.36697054356517894,0.2353665563991013,0.36019291489917393,-0.2772458160571157,0.11196854855713421,0.1682148834541368,0.09562631325474456,-0.022736363366626638,0.2857436478213061,0.013019632669901662,-0.29152802481427287,-0.3354112052967603,0.25195434849156323,-0.2254515703555326,0.32706255378361565,-0.24152484462190818,0.5395301701780856,-0.31234060630906213,-0.12503400152083755,0.3509453955469606,-0.3560915280345683,1.0,-0.4109068071030264,0.29127148912969636,0.5838644531715403,-0.29090085067214766,0.21376571157093133,0.2021012232757336,0.2651061744442665,0.00561463004085089,0.08062247084140123,-0.07368276584197543,0.08062247084140135,-0.17854987625577606,0.0036572493096374194,-0.22659987760154468,0.0036572493096375426,-0.13120532253739903,0.11309775520057512,0.10672622718035259,0.11432588502806698,-0.08724291801107902,0.5823385288320655,0.5095499653586963,0.5863865102136204,0.36986450709630647,0.9212015906961972,0.4410468569879234,0.09096262311730502,0.09060888683776813,0.08420048273816068,0.15575870757299418,0.28273337977866997,0.5499813354161001,-0.1912179213294616,-0.1405521043700097,0.18096995057432513,-0.5374069014875829,-0.361157900128846,0.8035736102206076,0.34065430704971156,0.2628945082260479,0.9279955760095191,-0.8898008978731565,0.5208016267940327,-0.2218725388435826,0.27619376121369804,0.060365093227866484,0.5939862788681585,-0.5986576222880449,0.46228866236425786,-0.12609966177139945,0.5257082548019588
avg_vbm_s,-0.17556639124882512,0.285670951232815,0.15924593770840562,0.10417005146382613,-0.07111070790405051,0.073015648632272,-0.012955999929314295,0.0030449880227694675,-0.06839950463006983,-0.07167497327989326,0.08125541259512184,-0.02299364536272033,-0.06978804827222412,-0.2706087985555077,-0.3529047984672581,0.001301827696316783,-0.4125354097263114,-0.03939727995400459,-0.15413508188016345,-0.06166604270632492,-0.003081855280122638,0.22292229079274903,0.18960602712679936,0.32963762696514365,-0.32903407305879584,0.4726643734460419,-0.29182648576314474,0.03626561995493792,-0.29066779330609405,0.19275268418459496,-0.15239162232566517,-0.21608770926221663,1.0,-0.3560915280345683,0.9767196008236776,0.24222553111376516,-0.43885440360153244,0.19617072080285963,0.036317853317967115,-0.03547250255492868,-0.1387574399595164,0.10280179497758656,-0.05182038436466537,0.25139849702186956,-0.05182038436466546,0.1871752755719964,-0.10615543743022099,0.24840524146458023,-0.10615543743022111,0.03565460023570073,-0.06503827573209817,0.00040540204312215864,-0.0653871771948224,0.0011991430542545914,-0.3430778049475259,-0.27239409220774735,-0.33447723212478475,-0.19157432771592925,-0.2526384770704582,0.06697199718458861,0.07786696380519936,0.15906624981609332,0.15292090799107075,-0.002653008987994533,-0.049896351864069356,-0.3199335204665062,0.08279146827133943,0.12806969633263166,0.15918310572887953,0.03470796634918803,0.08133382641134386,-0.21660855201790033,0.15650194835810957,0.14959679370841616,-0.27842137899970787,0.1652023404182253,-0.3107497120018057,0.024643098188831935,-0.05749526269023337,0.22919428643597675,-0.029763074111261903,0.12752791841457886,-0.19903127040360127,0.1322507070194127,-0.13960275839439
avg_cbm_pd,0.0644149150215437,-0.2913120296503993,-0.038298831497539924,0.19132128869395934,-0.1793528040984678,0.04099815722439609,-0.17273870783571565,-0.18933251467197135,-0.18445457763044854,-0.04636904434139347,0.22926382544535545,0.08603819604169011,-0.15149969532522756,0.1537693990526888,0.063687078677109,-0.12681236134848212,0.07010438391143015,-0.1432027579442394,0.2358008947369717,0.23296577396755425,-0.018027717635013908,-0.17781028186307776,-0.20165622188671314,-0.3955236990738075,0.3755817810307931,-0.11226652065650461,0.12434715833774315,-0.6798383574837951,0.7441586247685361,-0.6811400626806716,0.07833893016375146,1.0,-0.21608770926221663,0.3509453955469606,-0.2375989786663235,0.33415419841222127,0.31047485587731977,-0.19877463162932116,0.15617562419454747,-0.02225774828988435,0.11876980245201285,0.19394553603358466,0.21000763261630145,0.07818943670394445,0.21000763261630193,-0.05350765408867031,0.02939644256927653,-0.09979451809696793,0.029396442569276537,0.010512139990155708,-0.2148472394460837,-0.23708968920243104,-0.2150365873065995,0.1143369872376585,0.5594289829043015,0.49212801342748164,0.5199556699490849,0.8113273811347536,0.3115862972313297,0.14314708679015006,0.3098027089340193,0.23678643573518973,0.23845211955808837,0.045106312711990504,0.27410540693434726,0.585283091152399,0.036038226071643246,0.030214420048103673,0.14472348492621787,-0.1220306288323585,-0.08673495794113735,0.3230646502776037,-0.010984647711146597,0.007864278545901335,0.29825571029185216,-0.25829944638475744,0.8357614428465435,-0.591100156835308,0.12403655329851943,0.07549996212488377,0.26387884272290607,-0.235549325924606,0.06309514803149412,-0.131671330209709,0.21055388693382807
avg_cbm_sd,0.034873294643663094,0.12520971547402457,0.020765824579312774,-0.005423979162585003,0.05874602448154319,0.16001001113479713,0.048261480072714635,0.0529382488817778,0.06508560319992628,-0.17386468022404905,0.04328070324557261,0.19196038607617377,0.06271662474415246,-0.08887207682375578,-0.060610441041124376,-0.021107485036507764,0.015445800423034103,-0.0301304773319821,-0.058435497500693684,-0.0260977606505609,-0.057736130554723285,0.09892936678608831,0.1749321202064022,0.1955595518702436,-0.08912593892646517,0.05875218877915098,-0.10594854779836219,0.24203069583501996,0.014738503742319175,0.05866708744534738,1.0,0.07833893016375146,-0.15239162232566517,-0.12503400152083755,-0.15287537822973546,-0.02404405249689202,-0.025020805964174334,0.1796455725746053,-0.2191780512138182,-0.24389063153590962,-0.25312145924849333,0.023343752864750177,-0.036029025121771995,0.10494692249492378,-0.03602902512177199,0.27177943387653225,-0.22991773242257507,0.18702932739108022,-0.22991773242257532,0.279368729091908,0.02249222996712653,-0.005403086024334768,0.019993608528187348,0.17880027334533347,-0.09814787804999885,-0.06558823759018212,-0.13474045793912945,-0.18657497859083993,-0.10473739780263894,0.1363591718597457,-0.022790172836196502,-0.09926623637409897,-0.10352280261378365,-0.2808056033976374,-0.17854388974394383,-0.08454319231836147,0.06315539558228485,0.09911579263763069,0.27779071320733834,-0.008487221713019555,0.17668014869878504,-0.06726406773410121,0.15631700421222705,0.185535210922364,-0.10899129217341855,0.13367871538734116,0.007703564927636945,0.26342495308714753,0.10565109281321881,0.07649477014242684,0.02612478687017697,0.08862192569411192,-0.14516208532734085,-0.02992094893295364,-0.12718108804189668
avg_cbm_sp,-0.07656368386771441,0.4552551001313186,0.23555759940825224,-0.03353289137686792,0.0772133345766414,-0.1095152644006293,0.0709863054649805,0.06058659606212827,0.05974551428593131,0.19098362121808582,-0.17083480529964631,-0.1832012372095455,0.0451788893407201,-0.30193500664335715,-0.26461198759659194,-0.0974716840767707,-0.20510361283899037,0.08354699755709528,-0.26625399722128806,-0.2539014685100041,-0.12434368552380547,0.24697324107070107,0.15012169299125327,0.6121660831759003,-0.5586864605316212,0.3035306115492093,-0.30789363556042487,0.7226553035394454,-0.7415651659993069,1.0,0.05866708744534738,-0.6811400626806716,0.19275268418459496,-0.31234060630906213,0.19223409498777683,-0.18243880576667149,-0.05862095497483811,0.16660658349223195,0.00904082226986837,0.002017194227871286,-0.026028618922153787,0.06673472172641472,-0.020961738004441125,0.1290980307508083,-0.020961738004441132,0.15035095400703924,-0.12998388726265211,0.14798329719484377,-0.12998388726265234,0.020076889292689196,0.16727262643561341,0.17840118765099733,0.1671662769444492,-0.04030007229122829,-0.5990723330133186,-0.551700133712523,-0.5747768968049247,-0.8032523981219953,-0.3328086239423597,-0.0734500144900437,-0.2545379941135471,0.012998338588340378,0.007405340993042978,0.07391389067116522,-0.3236981120715963,-0.6224380053426158,-0.11374351291384714,-0.057961212490336436,-0.0004718105529611778,0.1388564169649056,0.11777025059681895,-0.3732962283438488,0.03579930384833456,0.056732205671310286,-0.29245234092151423,0.2593629776305313,-0.7381512516672535,0.7026572031013886,-0.18614919627543908,-0.030065595184232123,-0.23099152708495696,0.17017563152919135,-0.10593247898576279,0.18015027250770527,-0.2029622412045889
avg_cbm_d,0.09266037661987366,-0.46060286978497245,-0.36901947201622903,0.3048195960894881,-0.07414934529001432,0.21210411630888737,-0.06425801831733995,-0.08875227849345485,-0.08836621068601223,-0.08742776172423285,0.25005053334548105,0.3121282772159225,-0.044747892692478204,0.23835963385721856,0.20238357097476517,0.058273819766299265,0.0686562374438439,-0.16205153987840776,0.3543374225946161,0.35642463055743095,0.1633305305660812,-0.12069598977812077,-0.2082709698908831,-0.6616351637594067,0.653073523757663,-0.29749011428770755,0.2910112768971346,-0.6602989525384735,1.0,-0.7415651659993069,0.014738503742319175,0.7441586247685361,-0.29066779330609405,0.5395301701780856,-0.3283643597561488,0.2466604450340347,0.1973359920132827,-0.21236066601953468,-0.20365364201490413,0.09038789808096347,0.07438269904584915,-0.021021263337337927,0.05365285565770184,-0.07582989988499024,0.053652855657701885,-0.08731560979670257,0.16685606710042816,-0.07584015855812591,0.16685606710042838,-0.05106010734987877,-0.1628713505548567,-0.2195845990089685,-0.1624848452874335,-0.030397216672225443,0.6565980958593058,0.521828719027506,0.6462877328363449,0.8351691715059524,0.5263544892514833,0.19183837683936694,0.427912927205633,-0.020975945957065336,-0.022895493290082437,-0.262407086912894,0.18358681561136203,0.6810479176253087,0.18043790244777247,0.15002554478890417,0.09023739340993774,-0.18039713768420146,-0.1521826112417765,0.5075296478728485,0.10029011152881004,0.06825539818823936,0.48852342544725175,-0.44583860288883725,0.9663105987514734,-0.5272184323721105,0.36452869039010494,-0.029532072199209898,0.4157399324739815,-0.30582959604706533,0.26206986016073164,-0.24921009897700583,0.3195067163349819
